OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,CREATE_BY,CREATE_DATE
47318,18-002906,1515098700000,2018,1,4,20,45,0,Thursday,540172.52879,4809412.92413,-80.50361199999999,43.436544999999995,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,QUEENS BLVD; BELMONT AVE E,1/30/2020 11:56:50 AM,,
47319,18-003124,1514882100000,2018,1,2,8,35,0,Tuesday,544559.29466,4811737.44024,-80.449219,43.457226999999996,Intersection related,2,Non-reportable,Right turn lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,LORRAINE AVE; RIVER RD E,1/30/2020 11:56:49 AM,,
47320,18-003159,1515145080000,2018,1,5,9,38,0,Friday,545535.85389,4811448.10818,-80.437173,43.454563,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MCGEE AVE; MCGEE AVE ; 10 M,1/30/2020 11:56:48 AM,,
47321,18-003387,1515160860000,2018,1,5,14,1,0,Friday,542414.10005,4812897.63875,-80.475644,43.467797999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GUELPH ST; GUELPH ST ; At; 5 M,1/30/2020 11:56:47 AM,,
47322,18-003666,1515178500000,2018,1,5,18,55,0,Friday,544883.14103,4804849.27573,-80.445782,43.395185999999995,At intersection,2,P.D. only,Within intersection,unknown,unknown,Rear end,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,DOON VILLAGE RD; PIONEER DR,1/30/2020 11:56:46 AM,,
47323,18-003979,1515195900000,2018,1,5,23,45,0,Friday,546660.11816,4807899.33648,-80.423581,43.422540999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HIDDEN VALLEY RD; HIDDEN VALLEY RD ; Near,1/30/2020 11:56:45 AM,,
47324,18-004100,1515240000000,2018,1,6,12,0,0,Saturday,541931.16724,4808025.57196,-80.481988,43.423957,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FLINT DR; FLINT DR,1/30/2020 11:56:44 AM,,
47325,18-004387,1515268020000,2018,1,6,19,47,0,Saturday,543215.98156,4804530.38607,-80.466393,43.392413,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD ; STRASBURG RD,1/30/2020 11:56:43 AM,,
47326,18-004701,1515261600000,2018,1,6,18,0,0,Saturday,540752.35734,4808645.04089,-80.496504,43.429598999999996,Intersection related,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,STIRLING AVE S; GREENBROOK DR,1/30/2020 11:56:42 AM,,
47327,18-004745,1515263400000,2018,1,6,18,30,0,Saturday,540405.20734,4806336.85402,-80.500964,43.408834999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dusk, artificial","06 - Dusk, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HIGHBROOK ST; HIGHBROOK ST; Near,1/30/2020 11:56:42 AM,,
47328,18-004788,1515257340000,2018,1,6,16,49,0,Saturday,544958.87623,4811033.87634,-80.444338,43.450868,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,RIVER RD E; OTTAWA ST N; Near,1/30/2020 11:56:41 AM,,
47329,18-004861,1515254400000,2018,1,6,16,0,0,Saturday,544655.60289,4812343.69936,-80.44797899999999,43.46268,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CHAMPLAIN CRES; CHAMPLAIN CRES; Near,1/30/2020 11:56:40 AM,,
47330,18-004899,1515280800000,2018,1,6,23,20,0,Saturday,537133.19924,4808569.97575,-80.541223,43.429111999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HOLLYRIDGE CRES; HOLLYRIDGE CRES,1/30/2020 11:56:38 AM,,
47331,18-005633,1515419400000,2018,1,8,13,50,0,Monday,541158.00572,4810823.99908,-80.491329,43.449197,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,ONTARIO ST S; JOSEPH ST ; Near; 10 M,1/30/2020 11:56:38 AM,,
47332,18-005728,1515426840000,2018,1,8,15,54,0,Monday,544562.00031,4811742.3077,-80.449185,43.45727,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Dusk,05 - Dusk,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,RIVER RD E; LORRAINE AVE ; 8 M,1/30/2020 11:56:37 AM,,
47333,18-005764,1515429300000,2018,1,8,16,35,0,Monday,535677.49644,4809478.8979,-80.559148,43.437366999999995,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,,False,UNIVERSITY AVE W; IRA NEEDLES BLVD ; 50 M,1/30/2020 11:56:35 AM,,
47334,18-005786,1515427800000,2018,1,8,16,10,0,Monday,545020.16726,4802551.45929,-80.444279,43.374488,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,,False,MOORLANDS CRES; MOORLANDS CRES ; Near,1/30/2020 11:56:35 AM,,
47335,18-005824,1515391980000,2018,1,8,6,13,0,Monday,542106.46912,4807135.59388,-80.479891,43.415932999999995,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Snow,,False,STRASBURG RD; BLOCK LINE RD,1/30/2020 11:56:34 AM,,
47336,18-006079,1515476760000,2018,1,9,5,46,0,Tuesday,540981.16635,4809542.01379,-80.49360999999999,43.437663,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,LORNE CRES; DELAWARE AVE ; Near; 40 M,1/30/2020 11:56:33 AM,,
47337,18-006086,1515478740000,2018,1,9,6,19,0,Tuesday,541183.42285,4811962.09218,-80.490928,43.459443,Intersection related,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,MARGARET AVE; LOUISA ST,1/30/2020 11:56:32 AM,,
47338,18-006405,1515506100000,2018,1,9,13,55,0,Tuesday,540746.11498,4809799.87256,-80.496495,43.439997999999996,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,RUBY ST; HIGHLAND RD W; 42 M,1/30/2020 11:56:31 AM,,
47339,18-006431,1515430800000,2018,1,8,17,0,0,Monday,537731.15692,4807873.52022,-80.533884,43.422810999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dusk, artificial","06 - Dusk, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,AUTUMN HILL CRES; AUTUMN HILL CRES,1/30/2020 11:56:30 AM,,
47340,18-006908,1515570960000,2018,1,10,7,56,0,Wednesday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,THOMAS SLEE DR; TERRINGTON CRES,1/30/2020 11:56:29 AM,,
47341,18-006967,1515574800000,2018,1,10,9,0,0,Wednesday,544728.6906,4811861.2899,-80.447115,43.458332,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CARSON DR ; LORRAINE AVE ; At,1/30/2020 11:56:28 AM,,
47342,18-007200,1515572100000,2018,1,10,8,15,0,Wednesday,542009.59922,4810481.37181,-80.48083,43.446064,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,KING ST E; CAMERON ST N,1/30/2020 11:56:27 AM,,
47343,18-007262,1515573720000,2018,1,10,8,42,0,Wednesday,537976.14644,4807708.69512,-80.530869,43.421313999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,AUTUMN HILL CRES; AUTUMN HILL CRES ; At; 1 M,1/30/2020 11:56:26 AM,,
47344,18-007378,1515528000000,2018,1,9,20,0,0,Tuesday,542028.10366,4810743.64325,-80.480582,43.448425,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,MADISON AVE N; MADISON AVE N; Near,1/30/2020 11:56:25 AM,,
47345,18-007426,1515606300000,2018,1,10,17,45,0,Wednesday,542016.5815,4807241.72176,-80.480993,43.416894,Intersection related,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Freezing Rain,,False,BLACKHORNE DR ; STRASBURG RD,1/30/2020 11:56:24 AM,,
47346,18-007449,1515608460000,2018,1,10,18,21,0,Wednesday,542406.04454,4806619.74325,-80.476231,43.411272,Intersection related,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Freezing Rain,,False,STRASBURG RD; OLD COUNTRY DR,1/30/2020 11:56:23 AM,,
47347,18-007461,1515597300000,2018,1,10,15,15,0,Wednesday,545051.63723,4802596.75922,-80.44388699999999,43.374894,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,MOORLANDS CRES; MOORLANDS CRES,1/30/2020 11:56:22 AM,,
47348,18-007497,1515610200000,2018,1,10,18,50,0,Wednesday,546133.86266,4806746.22768,-80.430179,43.412191,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,RIVER VALLEY DR; RIVER VALLEY DR ; At; 9 M,1/30/2020 11:56:21 AM,,
47349,18-007504,1515612000000,2018,1,10,19,20,0,Wednesday,543789.72505,4810906.26942,-80.458798,43.449788,At/near private drive,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Freezing Rain,,False,LYNDHURST DR; LYNDHURST DR ; At; 20 M,1/30/2020 11:56:20 AM,,
47350,18-007836,1515662100000,2018,1,11,9,15,0,Thursday,541142.28114,4806763.25941,-80.491829,43.412634,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,BLOCK LINE RD; LAURENTIAN DR,1/30/2020 11:56:19 AM,,
47351,18-007837,1515659400000,2018,1,11,8,30,0,Thursday,549472.62803,4806171.41476,-80.388994,43.406802,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GATEWAY PARK DR; TU LANE ST,1/30/2020 11:56:18 AM,,
47352,18-007940,1515610800000,2018,1,10,19,0,0,Wednesday,546509.50896,4803327.69679,-80.42582999999999,43.381387,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,FOREST EDGE TRAIL; FOREST EDGE TRAIL,1/30/2020 11:56:18 AM,,
47353,18-007954,1515611700000,2018,1,10,19,15,0,Wednesday,546493.84939,4803365.00021,-80.42602,43.381724,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,,False,FOREST EDGE TRAIL; CHESTNUT HILL CRES; At,1/30/2020 11:56:17 AM,,
47354,18-008255,1515689400000,2018,1,11,16,50,0,Thursday,539428.00026,4810319.90795,-80.512745,43.444751,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Rain,,False,BELMONT AVE W; ADELAIDE ST ; Near; 7 M,1/30/2020 11:56:15 AM,,
47355,18-008908,1515753600000,2018,1,12,10,40,0,Friday,540253.71427,4806616.19643,-80.502815,43.411359,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,RISTAU CRES; RISTAU CRES ; Near,1/30/2020 11:56:14 AM,,
47356,18-008929,1515759480000,2018,1,12,12,18,0,Friday,543071.3333,4805497.55218,-80.468103,43.401129999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,,False,TRILLIUM DR; STRASBURG RD,1/30/2020 11:56:13 AM,,
47357,18-009042,1515748080000,2018,1,12,9,8,0,Friday,541547.04877,4811463.52233,-80.48647199999999,43.454934,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,MARGARET AVE; MARGARET AVE ; Near,1/30/2020 11:56:11 AM,,
47358,18-009052,1515765600000,2018,1,12,14,0,0,Friday,542472.22678,4812922.16798,-80.47492299999999,43.468015,Intersection related,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,SPRING VALLEY RD; GUELPH ST; Near; 10 M,1/30/2020 11:56:10 AM,,
47359,18-009069,1515766560000,2018,1,12,14,16,0,Friday,545849.26057,4809757.21274,-80.433441,43.439319,Intersection related,2,P.D. only,Left turn lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Snow,,False,OLD CHICOPEE DR; RIVER RD E; At,1/30/2020 11:56:09 AM,,
47360,18-009087,1515765600000,2018,1,12,14,0,0,Friday,546345.28121,4804401.7225,-80.42776599999999,43.391068,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Snow,,False,OLD CARRIAGE DR; OLD CARRIAGE DR,1/30/2020 11:56:08 AM,,
47361,18-009118,1515763800000,2018,1,12,13,30,0,Friday,542464.3484,4814475.05709,-80.474899,43.481998,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,BLOOMINGDALE RD N; BLOOMINGDALE RD N; At; 1 M,1/30/2020 11:56:07 AM,,
47362,18-009127,1515769320000,2018,1,12,15,2,0,Friday,542223.4801,4807816.14538,-80.478393,43.422055,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,ALPINE RD; KINGSWOOD DR,1/30/2020 11:56:06 AM,,
47363,18-009141,1515769980000,2018,1,12,15,13,0,Friday,539455.61987,4807790.2121,-80.512587,43.421972,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Freezing Rain,,False,GREENBROOK DR; GREENBROOK DR ; Near; 5 M,1/30/2020 11:56:05 AM,,
47364,18-009215,1515708000000,2018,1,11,22,0,0,Thursday,545626.45656,4809326.06471,-80.43623,43.435449999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,OBERMEYER DR; OBERMEYER DR ; Near,1/30/2020 11:56:04 AM,,
47365,18-009226,1515777360000,2018,1,12,17,16,0,Friday,540566.10175,4811806.54551,-80.498571,43.458076,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,DUKE ST W; KING ST W; Near; 3 M,1/30/2020 11:56:03 AM,,
