OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,CREATE_BY,CREATE_DATE
46757,17-174153,1501957740000,2017,8,5,18,29,0,Saturday,539697.2503,4806600.91326,-80.509688,43.411251,At/near private drive,1,Non-fatal injury,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ACTIVA AVE; ACTIVA AVE ; At; 2 M,3/7/2019 1:04:17 PM,,
46758,17-174675,1502020800000,2017,8,6,12,0,0,Sunday,543086.66717,4807456.71161,-80.467759,43.418769,At intersection,2,Non-reportable,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,FALLOWFIELD DR; BLOCK LINE RD,3/7/2019 1:04:16 PM,,
46759,17-175164,1502075100000,2017,8,7,3,5,0,Monday,538069.97943,4810011.04176,-80.529549,43.44204,At/near private drive,1,Non-fatal injury,Not on roadway - right side,unknown,unknown,SMV other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,HAZELGLEN DR; HAZELGLEN DR; At; 0 M,3/7/2019 1:04:15 PM,,
46760,17-175937,1502152200000,2017,8,8,0,30,0,Tuesday,544572.9577,4812075.03931,-80.449022,43.460266,Intersection related,2,P.D. only,Right shoulder,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CARSON DR; CONFEDERATION DR,1/30/2020 12:00:09 PM,,
46761,17-175973,1502185200000,2017,8,8,9,40,0,Tuesday,544280.78548,4810875.2882,-80.452731,43.44948,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,PRIVATE DRIVE; CRAIG DR,3/7/2019 1:04:14 PM,,
46762,17-176352,1502214300000,2017,8,8,17,45,0,Tuesday,543391.34075,4804756.98431,-80.46421,43.394442999999995,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD ; TEMPLEWOOD DR ; Near; 15 M,3/7/2019 1:04:13 PM,,
46763,17-176363,1502215200000,2017,8,8,18,0,0,Tuesday,543563.66513,4812259.07879,-80.461483,43.461982,Intersection related,1,Non-fatal injury,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,True,Clear,,False,RIVER RD E; FREDERICK ST,3/7/2019 1:04:12 PM,,
46764,17-176586,1502235840000,2017,8,8,23,44,0,Tuesday,544930.10047,4811023.14458,-80.444695,43.450773,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,No control,unknown,0,0,0,False,False,True,Clear,,False,RIVER RD E; OTTAWA ST N; 1 M,3/7/2019 1:04:10 PM,,
46765,17-176779,1502268420000,2017,8,9,8,47,0,Wednesday,541182.58057,4810691.65664,-80.491035,43.448004,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,True,False,False,Clear,,False,JOSEPH ST; QUEEN ST S,3/7/2019 1:04:09 PM,,
46766,17-177188,1502298000000,2017,8,9,17,0,0,Wednesday,543296.75593,4812141.84603,-80.464792,43.460941999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,FREDERICK ST; ETHEL ST; Near; 150 M,3/7/2019 1:04:08 PM,,
46767,17-177930,1502380020000,2017,8,10,15,47,0,Thursday,544368.82009,4808558.39274,-80.451832,43.428613999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FRANKLIN ST S; FRANKLIN ST S; 3 M,3/7/2019 1:04:07 PM,,
46768,17-178113,1502359200000,2017,8,10,10,0,0,Thursday,539027.07349,4810159.38855,-80.51771099999999,43.443327,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,KARN ST; ALICE AVE; Near,3/7/2019 1:04:06 PM,,
46769,17-178595,1502455500000,2017,8,11,12,45,0,Friday,542405.63168,4806620.14155,-80.476236,43.411274999999996,Intersection related,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,,False,STRASBURG RD; OLD COUNTRY DR; 10 M,3/7/2019 1:04:05 PM,,
46770,17-178651,1502455500000,2017,8,11,12,45,0,Friday,538900.55849,4811473.09886,-80.519181,43.455162,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Rain,,False,BELMONT AVE W; UNION BLVD; 2 M,1/30/2020 12:00:09 PM,,
46771,17-178797,1502466900000,2017,8,11,15,55,0,Friday,540472.57811,4809716.78968,-80.499882,43.439265,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,QUEENS BLVD; FISCHER HALLMAN RD; At; 4 M,3/7/2019 1:04:04 PM,,
46772,17-179662,1502563260000,2017,8,12,18,41,0,Saturday,544210.39569,4811863.79437,-80.453521,43.458385,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,RIVER RD E; NIAGARA RD ; 2 M,3/7/2019 1:04:03 PM,,
46773,17-180156,1502607600000,2017,8,13,7,0,0,Sunday,545983.33763,4809238.94548,-80.431828,43.434644,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,THALER AVE; THALER AVE ; 6 M,3/7/2019 1:04:02 PM,,
46774,17-180375,1502413200000,2017,8,11,1,0,0,Friday,540948.8665,4810548.665,-80.493934,43.446729,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,COURTLAND AVE W; COURTLAND AVE W; At; 2 M,3/7/2019 1:04:01 PM,,
46775,17-180797,1502698500000,2017,8,14,8,15,0,Monday,543572.55035,4808932.26806,-80.46163899999999,43.432027,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DIXON ST; PLYMOUTH RD ; Near; 100 M,3/7/2019 1:03:59 PM,,
46776,17-180956,1502118000000,2017,8,7,15,0,0,Monday,540886.75794,4812351.27108,-80.49456599999999,43.462962999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GUELPH ST; GUELPH ST; At,3/7/2019 1:03:58 PM,,
46777,17-180980,1502712240000,2017,8,14,12,4,0,Monday,539576.58658,4810752.99621,-80.51087799999999,43.448643,Non intersection,1,Non-fatal injury,Right shoulder,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,GAGE AVE; GAGE AVE ; At; 2 M,3/7/2019 1:03:57 PM,,
46778,17-181258,1502729100000,2017,8,14,16,45,0,Monday,543489.79541,4809522.35463,-80.462615,43.437345,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,True,False,Clear,,False,ROCKWAY DR; DOON RD,3/7/2019 1:03:55 PM,,
46779,17-181878,1502794200000,2017,8,15,10,50,0,Tuesday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FALL HARVEST CRT; FALL HARVEST CRT ; 2 M,3/7/2019 1:03:54 PM,,
46780,17-181910,1502797380000,2017,8,15,11,43,0,Tuesday,539044.24,4811194.66662,-80.517425,43.452647,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,BELMONT AVE W; ROCK AVE,3/7/2019 1:03:53 PM,,
46781,17-181953,1502793000000,2017,8,15,10,30,0,Tuesday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,OXFORDSHIRE LANE; OXFORDSHIRE LANE; At; 30 M,3/7/2019 1:03:52 PM,,
46782,17-182202,1502818440000,2017,8,15,17,34,0,Tuesday,540779.00819,4812294.50378,-80.495902,43.462458,Intersection related,2,P.D. only,Right shoulder,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BRUNSWICK AVE; GUELPH ST ; Near; 10 M,3/7/2019 1:03:51 PM,,
46783,17-182255,1502822520000,2017,8,15,18,42,0,Tuesday,539002.95546,4811280.24648,-80.517929,43.45342,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,True,Clear,,False,BELMONT AVE W; CLAREMONT AVE,3/7/2019 1:03:49 PM,,
46784,17-182627,1502868960000,2017,8,16,7,36,0,Wednesday,545258.5732,4802996.92467,-80.4413,43.378485,Intersection related,2,P.D. only,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,FOREST CREEK DR; ROBERT FERRIE DR; 100 M,3/7/2019 1:03:48 PM,,
46785,17-182922,1502893380000,2017,8,16,14,23,0,Wednesday,545933.95038,4804807.42931,-80.432811,43.394746,At/near private drive,1,Non-fatal injury,Not on roadway - right side,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Private property,Stop sign,Functioning,0,0,0,False,True,False,Clear,,False,PIONEER DR; PIONEER DR ; At; 3 M,3/7/2019 1:03:47 PM,,
46786,17-183030,1502882400000,2017,8,16,11,20,0,Wednesday,540018.04017,4811653.16297,-80.50535599999999,43.456724,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BRAUN ST; BRAUN ST ; Near,3/7/2019 1:03:46 PM,,
46787,17-183220,1502915940000,2017,8,16,20,39,0,Wednesday,545142.56775,4806923.29622,-80.442408,43.413844999999995,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WILSON AVE; GOODRICH DR ; 200 M,3/7/2019 1:03:45 PM,,
46788,17-183669,1502894400000,2017,8,16,14,40,0,Wednesday,540796.10313,4809182.36246,-80.495924,43.434435,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Stop sign,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,STIRLING AVE S; PLEASANT AVE,3/7/2019 1:03:44 PM,,
46789,17-184851,1503090180000,2017,8,18,21,3,0,Friday,539871.00106,4810632.87857,-80.50724799999999,43.447545999999996,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,"Dusk, artificial","06 - Dusk, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CHERRY ST; STRANGE ST,3/7/2019 1:03:43 PM,,
46790,17-185163,1503088200000,2017,8,18,20,30,0,Friday,541685.57047,4810390.91848,-80.484842,43.445268,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CHURCH ST; CHURCH ST,3/7/2019 1:03:42 PM,,
46791,17-185174,1503132000000,2017,8,19,8,40,0,Saturday,539631.06004,4805862.44221,-80.51056,43.404605,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Other,,False,MAX BECKER DR ; BRIDLEWREATH ST,3/7/2019 1:03:41 PM,,
46792,17-185607,1503168780000,2017,8,19,18,53,0,Saturday,537489.58979,4808488.45618,-80.53682599999999,43.42836,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BANKSIDE DR; BANKSIDE DR ; Near; 1 M,3/7/2019 1:03:40 PM,,
46793,17-186452,1503266400000,2017,8,20,22,0,0,Sunday,540026.71901,4807193.82646,-80.50557599999999,43.416571999999995,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WILLIAMSBURG RD; PINEDALE DR ; 47 M,3/7/2019 1:03:39 PM,,
46794,17-186624,1503246600000,2017,8,20,16,30,0,Sunday,540597.84729,4810378.26375,-80.498284,43.445214,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SCHNEIDER AVE; SCHNEIDER AVE; Near,3/7/2019 1:03:38 PM,,
46795,17-186995,1503323100000,2017,8,21,13,45,0,Monday,541068.0,4811108.0,0.0,0.0,Other,2,P.D. only,Off highway,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,DOON SOUTH DR; THOMAS SLEE DR; Near; 500 M,3/7/2019 1:03:37 PM,,
46796,17-187706,1503404760000,2017,8,22,12,26,0,Tuesday,542108.98448,4807129.29927,-80.479861,43.415876999999995,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Rain,,False,STRASBURG RD; BLOCK LINE RD; At; 20 M,3/7/2019 1:03:35 PM,,
46797,17-188444,1503486120000,2017,8,23,11,2,0,Wednesday,544729.4403,4804180.06642,-80.447735,43.38917,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BECHTEL DR; BECHTEL DR ; Near; 2 M,3/7/2019 1:03:34 PM,,
46798,17-188717,1503343800000,2017,8,21,19,30,0,Monday,541332.37559,4810895.40176,-80.48916799999999,43.44983,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,KING ST W; KING ST W; At,3/7/2019 1:03:33 PM,,
46799,17-189200,1503477000000,2017,8,23,8,30,0,Wednesday,543250.61618,4814796.86386,-80.465152,43.48485,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DANIEL AVE; DANIEL AVE,3/7/2019 1:03:32 PM,,
46800,17-189258,1503574860000,2017,8,24,11,41,0,Thursday,539639.58488,4811583.94827,-80.51003899999999,43.456120999999996,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GREEN ST; KING ST W; 50 M,1/30/2020 12:00:08 PM,,
46801,17-189515,1503595260000,2017,8,24,17,21,0,Thursday,541559.35368,4807796.00106,-80.486599,43.42191,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,STRASBURG RD; STRASBURG RD ; Near; 25 M,3/7/2019 1:03:31 PM,,
46802,17-189568,1502983800000,2017,8,17,15,30,0,Thursday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,BLAIR CREEK DR; WETLAND WAY; Near,3/7/2019 1:03:30 PM,,
46803,17-189625,1503603660000,2017,8,24,19,41,0,Thursday,543165.94713,4812687.42252,-80.466366,43.465862,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Sideswipe,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Other,,False,RIVERBEND DR ; GUELPH ST ; 500 M,3/7/2019 1:03:29 PM,,
46804,17-189703,1503610380000,2017,8,24,21,33,0,Thursday,540985.60288,4810824.60438,-80.493459,43.449211999999996,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,1,0,False,True,False,Clear,,False,JOSEPH ST; GAUKEL ST,3/7/2019 1:03:28 PM,,
46805,17-189927,1503649500000,2017,8,25,8,25,0,Friday,539618.32289,4811375.82036,-80.510317,43.454248,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,GLASGOW ST; PARK ST; At; 40 M,1/30/2020 12:00:07 PM,,
46806,17-190271,1503672600000,2017,8,25,14,50,0,Friday,543073.91356,4812797.95298,-80.467495,43.466862,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,RIVERBEND DR; SHIRLEY AVE,3/7/2019 1:03:27 PM,,
46807,17-190381,1503685800000,2017,8,25,18,30,0,Friday,538786.54203,4810965.712,-80.52062699999999,43.450599,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,GLASGOW ST; DUNBAR RD,3/7/2019 1:03:26 PM,,
46808,17-190386,1503327600000,2017,8,21,15,0,0,Monday,540721.63721,4810062.57276,-80.49677799999999,43.442364999999995,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,QUEEN ST S; HOMEWOOD AVE; Near; 20 M,3/7/2019 1:03:25 PM,,
46809,17-190615,1503707220000,2017,8,26,0,27,0,Saturday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Township,No control,unknown,0,0,0,False,False,False,Clear,,False,BETHEL RD; TRUSSLER RD; Near; 3 K,3/7/2019 1:03:24 PM,,
46810,17-190876,1503743400000,2017,8,26,10,30,0,Saturday,545146.28224,4804340.96822,-80.44257499999999,43.390594,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BECHTEL DR; BECHTEL DR ; At; 2 M,3/7/2019 1:03:21 PM,,
46811,17-190894,1503745800000,2017,8,26,11,10,0,Saturday,539563.00489,4806050.08723,-80.511386,43.406298,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,BRIDLEWREATH ST; BRIDLEWREATH ST ; At; 2 M,1/30/2020 12:00:06 PM,,
46812,17-191468,1503799800000,2017,8,27,2,10,0,Sunday,540471.429,4808744.73416,-80.499968,43.430512,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Approaching,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,LAKESIDE DR; GREENBROOK DR ; 196 M,3/7/2019 1:03:17 PM,,
46813,17-191566,1503821880000,2017,8,27,8,18,0,Sunday,541101.89521,4807109.64683,-80.492302,43.415755999999995,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,BLACKHORNE DR; BLACKHORNE DR ; At; 1 M,3/7/2019 1:03:16 PM,,
