OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,CREATE_BY,CREATE_DATE
44771,16-002347,1451922060000,2016,1,4,15,41,0,Monday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,WILSON AVE ; 200 FAIRWAY RD S; 5 M,3/4/2020 10:17:01 AM,,
44772,16-002427,1451931300000,2016,1,4,18,15,0,Monday,540793.56771,4809117.91227,-80.49596,43.433855,Intersection related,1,Non-fatal injury,Off highway,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,MAUSSER AVE ; STIRLING AVE S ; At,3/4/2020 10:16:59 AM,,
44773,16-002726,1451982300000,2016,1,5,8,25,0,Tuesday,541855.96389,4807586.11396,-80.482951,43.420004,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,LUCERNE DR; LUCERNE DR ; Near; 2 M,3/4/2020 10:16:59 AM,,
44774,16-003180,1452020580000,2016,1,5,19,3,0,Tuesday,541905.62895,4810549.75893,-80.48210999999999,43.446686,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,MADISON AVE N; KING ST E; At; 10 M,3/4/2020 10:16:58 AM,,
44775,16-003490,1452066960000,2016,1,6,7,56,0,Wednesday,540155.25333,4811287.76955,-80.503687,43.453427,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,True,False,False,Clear,,False,WALTER ST; WELLINGTON ST S; At,3/4/2020 10:16:57 AM,,
44776,16-003498,1451827800000,2016,1,3,13,30,0,Sunday,542808.00871,4811509.56055,-80.470883,43.455276999999995,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DUMFRIES AVE; DUMFRIES AVE ; Near,3/4/2020 10:16:57 AM,,
44777,16-003652,1452078240000,2016,1,6,11,4,0,Wednesday,541068.0,4811108.0,0.0,0.0,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,GLASGOW ST ; YORK ST,3/4/2020 10:16:56 AM,,
44778,16-003816,1452089160000,2016,1,6,14,6,0,Wednesday,540552.44955,4805590.05962,-80.499201,43.402103,Non intersection,2,P.D. only,Off highway,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HELENA FEASBY ST; HARDING ST ; 33 M,3/4/2020 10:16:55 AM,,
44779,16-003838,1452091200000,2016,1,6,14,40,0,Wednesday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FRANKLIN ST N; DALEWOOD DR ; At,3/4/2020 10:16:55 AM,,
44780,16-004061,1452025200000,2016,1,5,20,20,0,Tuesday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WILDERNESS DR; 115 WILDERNESS DR; At,3/4/2020 10:16:54 AM,,
44781,16-004424,1452156600000,2016,1,7,8,50,0,Thursday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,VILLAGE RD; 254 VILLAGE RD; 9 M,3/4/2020 10:16:53 AM,,
44782,16-004486,1452114900000,2016,1,6,21,15,0,Wednesday,538118.00483,4809533.50836,-80.528989,43.437737999999996,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FENWICK CRT; FENWICK CRT ; Near,3/4/2020 10:16:53 AM,,
44783,16-005182,1452243900000,2016,1,8,9,5,0,Friday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,1,False,False,False,Clear,,False,LOUISA ST; ST LEGER ST,3/4/2020 10:16:52 AM,,
44784,16-005315,1452254400000,2016,1,8,12,0,0,Friday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MAX BECKER DR ; 219 MAX BECKER DR; At; 5 M,3/4/2020 10:16:51 AM,,
44785,16-005410,1452255300000,2016,1,8,12,15,0,Friday,546774.22807,4804112.74768,-80.422495,43.388439,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DOON SOUTH RD; DOON VILLAGE RD; At,3/4/2020 10:16:51 AM,,
44786,16-005481,1452157200000,2016,1,7,9,0,0,Thursday,539960.79736,4808411.57785,-80.506301,43.42754,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,VILLAGE RD; WESTMOUNT RD E; Near,3/4/2020 10:16:50 AM,,
44787,16-005512,1452267900000,2016,1,8,15,45,0,Friday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,RIVER RD E; HALLIWELL DR; At,3/4/2020 10:16:49 AM,,
44788,16-005599,1452278760000,2016,1,8,18,46,0,Friday,541068.0,4811108.0,0.0,0.0,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Approaching,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,GUELPH ST ; CLIFTON RD ; 50 M,3/4/2020 10:16:49 AM,,
44790,16-006355,1452363300000,2016,1,9,18,15,0,Saturday,542108.38365,4807131.33472,-80.479868,43.415895,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,Traffic signal,Functioning,0,0,0,True,False,False,"Fog, mist, smoke, dust",,False,STRASBURG RD ; BLOCK LINE RD,3/4/2020 10:16:47 AM,,
44791,16-006790,1452389700000,2016,1,10,1,35,0,Sunday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WABANAKI DR; WILSON AVE; Near,3/4/2020 10:16:46 AM,,
44792,16-006959,1452373200000,2016,1,9,21,0,0,Saturday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,RAUCH CRT; RAUCH CRT ; Near,3/4/2020 10:16:46 AM,,
44793,16-006969,1452432540000,2016,1,10,13,29,0,Sunday,545367.66911,4808264.51953,-80.439516,43.425908,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,KINGSWAY DR; KINGSWAY DR ; 3 M,3/4/2020 10:16:45 AM,,
44794,16-007028,1452438000000,2016,1,10,15,0,0,Sunday,541068.0,4811108.0,0.0,0.0,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Snow,,False,MILL ST ; STIRLING AVE S; At,3/4/2020 10:16:44 AM,,
44795,16-007031,1452438780000,2016,1,10,15,13,0,Sunday,539107.7591,4808797.51209,-80.516812,43.431059999999995,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,QUEENS BLVD ; KELLY DR ; 100 M,3/4/2020 10:16:44 AM,,
44796,16-007057,1452441600000,2016,1,10,16,0,0,Sunday,541068.0,4811108.0,0.0,0.0,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,QUEENS BLVD ; FISCHER HALLMAN RD ; 100 M,3/4/2020 10:16:43 AM,,
44797,16-007065,1452442140000,2016,1,10,16,9,0,Sunday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Snow,,False,QUEENS BLVD ; BELMONT AVE E,3/4/2020 10:16:42 AM,,
44798,16-007122,1452445200000,2016,1,10,17,0,0,Sunday,540510.92403,4806032.7192,-80.499681,43.406090999999996,At intersection,2,Non-reportable,Within intersection,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,MAX BECKER DR ; 1172 FISCHER HALLMAN RD; At,3/4/2020 10:16:42 AM,,
44799,16-007193,1452445800000,2016,1,10,17,10,0,Sunday,540511.8147,4806032.72455,-80.49967,43.406090999999996,At intersection,2,P.D. only,Within intersection,unknown,unknown,Rear end,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,MAX BECKER DR; 1172 FISCHER HALLMAN RD; At,3/4/2020 10:16:41 AM,,
44800,16-007224,1452445080000,2016,1,10,16,58,0,Sunday,540511.80337,4806034.61251,-80.49967,43.406107999999996,At intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,MAX BECKER DR; 1172 FISCHER HALLMAN RD; At,3/4/2020 10:16:40 AM,,
44801,16-007429,1452435600000,2016,1,10,14,20,0,Sunday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,AUTUMN RIDGE TRAIL; AUTUMN RIDGE TRAIL,3/4/2020 10:16:40 AM,,
44802,16-007495,1452503400000,2016,1,11,9,10,0,Monday,541068.0,4811108.0,0.0,0.0,Overpass or bridge,2,P.D. only,Thru lane,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PARK ST; CN RAIL  ; At; 0 M,3/4/2020 10:16:39 AM,,
44803,16-007518,1452460500000,2016,1,10,21,15,0,Sunday,541068.0,4811108.0,0.0,0.0,At intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,DOON SOUTH DR; DOON MILLS DR; At,3/4/2020 10:16:38 AM,,
44804,16-007556,1452508080000,2016,1,11,10,28,0,Monday,541649.73958,4810881.13557,-80.485247,43.449684,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SCOTT ST; DUKE ST E; 20 M,3/4/2020 10:16:38 AM,,
44805,16-007559,1452503400000,2016,1,11,9,10,0,Monday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CONNAUGHT ST; EIGHTH AVE,3/4/2020 10:16:37 AM,,
44806,16-007614,1452507000000,2016,1,11,10,10,0,Monday,539316.83546,4810614.01692,-80.51409799999999,43.447404999999996,Intersection related,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,GAGE AVE ; BELMONT AVE W; 10.5 M,3/4/2020 10:16:36 AM,,
44807,16-007617,1452513360000,2016,1,11,11,56,0,Monday,538889.14725,4808656.31184,-80.51952299999999,43.4298,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Drifting Snow,,False,QUEENS BLVD; EAGEN DR; At,3/4/2020 10:16:36 AM,,
44808,16-007679,1452441600000,2016,1,10,16,0,0,Sunday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,MAX BECKER DR; FISCHER HALLMAN RD ; Near,3/4/2020 10:16:35 AM,,
44809,16-007685,1452517800000,2016,1,11,13,10,0,Monday,541058.86539,4811033.10769,-80.492538,43.451085,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,KING ST W; GAUKEL ST,3/4/2020 10:16:34 AM,,
44810,16-007748,1452448800000,2016,1,10,18,0,0,Sunday,541068.0,4811108.0,0.0,0.0,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Snow,,False,CARWOOD AVE; CARWOOD CRES; Near,3/4/2020 10:16:34 AM,,
44811,16-007806,1452484800000,2016,1,11,4,0,0,Monday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,BIRCH AVE; 35 BIRCH AVE; At; 3 M,3/4/2020 10:16:33 AM,,
44812,16-007833,1452510000000,2016,1,11,11,0,0,Monday,545125.00586,4810644.95105,-80.442317,43.447356,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,RIVER RD E; 10 CONWAY DR; Near,3/4/2020 10:16:32 AM,,
44813,16-008174,1452584700000,2016,1,12,7,45,0,Tuesday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,WELLINGTON ST N; 535 WELLINGTON ST N  ; 1 M,3/4/2020 10:16:32 AM,,
44814,16-008184,1452585600000,2016,1,12,8,0,0,Tuesday,543069.87614,4804958.94105,-80.46816299999999,43.39628,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,STRASBURG RD; 1825 STRASBURG RD; 1 M,3/4/2020 10:16:31 AM,,
44815,16-008266,1452586020000,2016,1,12,8,7,0,Tuesday,540491.66671,4807838.67099,-80.499785,43.422353,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,CHANDLER DR; MOWAT BLVD; 14 M,3/4/2020 10:16:30 AM,,
44816,16-008357,1452601500000,2016,1,12,12,25,0,Tuesday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Snow,,False,BLOCK LINE RD; FALLOWFIELD DR; Near,3/4/2020 10:16:30 AM,,
44817,16-008424,1452609720000,2016,1,12,14,42,0,Tuesday,541068.0,4811108.0,0.0,0.0,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,SAMUEL ST ; 257 FREDERICK ST ; At; 1 M,3/4/2020 10:16:29 AM,,
44818,16-008440,1452610860000,2016,1,12,15,1,0,Tuesday,541068.0,4811108.0,0.0,0.0,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Strong wind,,False,CONESTOGA COLLEGE BLVD; DOON VALLEY DR; At; 3 M,3/4/2020 10:16:28 AM,,
44819,16-008477,1452602700000,2016,1,12,12,45,0,Tuesday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,TRUSSLER RD; COSTAIN CRT; Near,3/4/2020 10:16:28 AM,,
44820,16-008481,1452615360000,2016,1,12,16,16,0,Tuesday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Drifting Snow,,False,ZELLER DR; SUSAN CRES ; 15 M,3/4/2020 10:16:27 AM,,
44821,16-008534,1452620400000,2016,1,12,17,40,0,Tuesday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,DRIFTWOOD DR ; ROYAL ORCHARD DR; 7 M,3/4/2020 10:16:26 AM,,
44822,16-008574,1452621600000,2016,1,12,18,0,0,Tuesday,541068.0,4811108.0,0.0,0.0,Non intersection,1,Non-fatal injury,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,TRAYNOR AVE; REYBURN AVE; 30 M,3/4/2020 10:16:26 AM,,
44823,16-008642,1452635280000,2016,1,12,21,48,0,Tuesday,541068.0,4811108.0,0.0,0.0,Non intersection,2,P.D. only,Left shoulder,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Drifting Snow,,False,ERINBROOK DR ; KILLARNEY CRES ; At; 25 M,3/4/2020 10:16:25 AM,,
44824,16-008898,1452681000000,2016,1,13,10,30,0,Wednesday,541068.0,4811108.0,0.0,0.0,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,False,MONTCALM DR ; OLD YORK CRES ; Near; 20 M,3/4/2020 10:16:24 AM,,
