OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,CREATE_BY,CREATE_DATE
45489,16-177902,1471190400000,2016,8,14,16,0,0,Sunday,543921.99445,4805130.61766,-80.457627,43.397776,At intersection,2,unknown,Right turn channel,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD; OLD HURON RD,3/4/2020 10:08:51 AM,,
45490,16-178210,1471114800000,2016,8,13,19,0,0,Saturday,541914.33853,4810072.91505,-80.482039,43.442392,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,STIRLING AVE S; STIRLING AVE S; Near,3/4/2020 10:08:51 AM,,
45491,16-178985,1471086000000,2016,8,13,11,0,0,Saturday,541787.07467,4810799.1336,-80.483556,43.448938,At intersection,2,P.D. only,Within intersection,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,DUKE ST E; EBY ST N,3/4/2020 10:08:50 AM,,
45492,16-179012,1471367580000,2016,8,16,17,13,0,Tuesday,541737.35646,4811592.90083,-80.48411,43.456088,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,QUEEN ST N; QUEEN ST N; 5 M,3/4/2020 10:08:49 AM,,
45493,16-179059,1471356000000,2016,8,16,14,0,0,Tuesday,541317.17324,4810904.44834,-80.489355,43.449912,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,KING ST W; 10 KING ST W; 1 M,3/4/2020 10:08:49 AM,,
45494,16-179322,1471404600000,2016,8,17,3,30,0,Wednesday,545273.99356,4811427.84808,-80.440411,43.454395999999996,Intersection related,2,P.D. only,Right shoulder,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,INDIAN RD ; MONTCALM DR,3/4/2020 10:08:48 AM,,
45495,16-179389,1471398660000,2016,8,17,1,51,0,Wednesday,545876.64558,4803393.13503,-80.43363699999999,43.382014999999996,Non intersection,2,P.D. only,Left shoulder,unknown,unknown,SMV other,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PINE VALLEY DR ; PINE VALLEY DR ; At; 1 M,3/4/2020 10:08:47 AM,,
45496,16-179888,1471455600000,2016,8,17,17,40,0,Wednesday,542254.01953,4807866.67277,-80.47801199999999,43.422508,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,ALPINE RD; KINGSWOOD DR; 40 M,3/4/2020 10:08:47 AM,,
45497,16-179982,1471465620000,2016,8,17,20,27,0,Wednesday,540172.52308,4809413.88248,-80.50361199999999,43.436552999999996,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Dusk,05 - Dusk,Regional municipality,Traffic signal,Functioning,0,1,0,False,False,False,Rain,,False,BELMONT AVE E; QUEENS BLVD; 3 M,3/4/2020 10:08:46 AM,,
45498,16-180133,1471484160000,2016,8,18,1,36,0,Thursday,541944.9076,4808933.98482,-80.481749,43.432134999999995,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Sideswipe,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HOFFMAN ST; OLYMPIC DR; Near; 51 M,3/4/2020 10:08:45 AM,,
45499,16-180243,1471451700000,2016,8,17,16,35,0,Wednesday,544377.53668,4806625.77363,-80.451881,43.411212,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,OTONABEE DR; OTONABEE DR; At,3/4/2020 10:08:44 AM,,
45500,16-180322,1471107600000,2016,8,13,17,0,0,Saturday,544457.2646,4810556.15774,-80.450576,43.446596,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DREGER AVE; DREGER AVE ; Near,3/4/2020 10:08:44 AM,,
45501,16-180629,1471538340000,2016,8,18,16,39,0,Thursday,542524.22792,4807123.01736,-80.474732,43.415797,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,True,False,Clear,,False,COUNTRY HILL DR; CHERRY HILL DR,3/4/2020 10:08:43 AM,,
45502,16-180996,1471548780000,2016,8,18,19,33,0,Thursday,543440.98118,4811727.24304,-80.463042,43.457201,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ETON DR; ETON DR ; Near; 1 M,3/4/2020 10:08:42 AM,,
45503,16-181084,1471537800000,2016,8,18,16,30,0,Thursday,544274.49226,4807720.16292,-80.453065,43.421071999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,TRAYNOR AVE; TRAYNOR AVE ; Near,3/4/2020 10:08:42 AM,,
45504,16-181133,1471602720000,2016,8,19,10,32,0,Friday,541201.88431,4810898.19598,-80.490781,43.449861999999996,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,HALLS LANE W; ONTARIO ST N,3/4/2020 10:08:41 AM,,
45505,16-181456,1471621800000,2016,8,19,15,50,0,Friday,540794.67041,4811370.89037,-80.495778,43.454141,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,COURTLAND AVE E; QUEEN ST S; Near; 75 M,3/4/2020 10:08:40 AM,,
45506,16-181825,1471662600000,2016,8,20,3,10,0,Saturday,541796.51195,4808179.25561,-80.48364,43.425348,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,"Daylight, artificial","02 - Daylight, artificial",Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,ALPINE RD ; OTTAWA ST S; At; 1 M,3/4/2020 10:08:40 AM,,
45507,16-182016,1471592700000,2016,8,19,7,45,0,Friday,547934.66523,4810834.82292,-80.407578,43.448890999999996,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,AMELIA CRT; AMELIA CRT; At,3/4/2020 10:08:39 AM,,
45508,16-182074,1471612500000,2016,8,19,13,15,0,Friday,540172.48796,4809413.4936,-80.50361199999999,43.43655,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,BELMONT AVE E; QUEENS BLVD,3/4/2020 10:08:38 AM,,
45509,16-182099,1471696200000,2016,8,20,12,30,0,Saturday,538979.85475,4806022.84201,-80.51859,43.406082999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DAVID BERGEY DR; DAVID BERGEY DR ; Near; 1 M,3/4/2020 10:08:38 AM,,
45510,16-182247,1471689000000,2016,8,20,10,30,0,Saturday,538065.04616,4809825.63174,-80.529623,43.440371,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,INGLESIDE DR; INGLESIDE DR ; Near,3/4/2020 10:08:37 AM,,
45511,16-182538,1471740000000,2016,8,21,0,40,0,Sunday,540745.46128,4808829.28663,-80.49657599999999,43.431259,Intersection related,1,Non-fatal injury,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,STIRLING AVE S; HOMER WATSON BLVD; 20 M,3/4/2020 10:08:36 AM,,
45512,16-182867,1471786740000,2016,8,21,13,39,0,Sunday,539609.34458,4806331.93203,-80.51079399999999,43.408833,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ACTIVA AVE; ACTIVA AVE ; Near; 4 M,3/4/2020 10:08:36 AM,,
45513,16-182902,1471790820000,2016,8,21,14,47,0,Sunday,544609.86183,4809092.65221,-80.44881,43.433409999999995,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,FRANKLIN ST S; KINGSWAY DR,3/4/2020 10:08:35 AM,,
45514,16-182945,1471792500000,2016,8,21,15,15,0,Sunday,540517.22622,4812070.39523,-80.499155,43.460454,At/near private drive,1,Non-fatal injury,Right shoulder,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,BLUCHER ST; WEBER ST W; Near; 100 M,3/4/2020 10:04:29 AM,,
45515,16-182980,1471799100000,2016,8,21,17,5,0,Sunday,538692.41591,4810175.9366,-80.521846,43.443493,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,True,False,False,Clear,,False,BRYBECK CRES ; WESTMOUNT RD W; Near; 60 M,3/4/2020 10:08:34 AM,,
45516,16-183366,1471856400000,2016,8,22,9,0,0,Monday,547126.98401,4808105.54473,-80.417796,43.424368,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WOODVIEW CRES; WOODVIEW CRES ; Near; 2 M,3/4/2020 10:08:34 AM,,
45517,16-183405,1471806000000,2016,8,21,19,0,0,Sunday,538914.36336,4805669.57107,-80.519424,43.402906,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dusk,05 - Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ACTIVA AVE; ACTIVA AVE; At; 10 M,3/4/2020 10:08:33 AM,,
45518,16-183463,1471809600000,2016,8,21,20,0,0,Sunday,539985.40021,4807610.14956,-80.506056,43.420322999999996,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HOWE DR; WINDALE CRES; Near; 20 M,3/4/2020 10:08:32 AM,,
45519,16-183473,1471784400000,2016,8,21,13,0,0,Sunday,536321.58151,4806816.28435,-80.551367,43.413360999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GOLDEN MEADOW CRES; GOLDEN MEADOW CRES ; Near,3/4/2020 10:08:32 AM,,
45520,16-183564,1471800600000,2016,8,21,17,30,0,Sunday,541197.67515,4806360.83885,-80.491175,43.409008,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ROSEBANK CRES; ROSEBANK CRES ; Near,3/4/2020 10:08:31 AM,,
45521,16-183667,1471877400000,2016,8,22,14,50,0,Monday,539757.64774,4808916.37029,-80.508774,43.432096,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,GATEWOOD RD; GATEWOOD RD ; At,3/4/2020 10:08:30 AM,,
45522,16-183887,1471899600000,2016,8,22,21,0,0,Monday,542209.75105,4806526.66816,-80.478663,43.410444999999996,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SETTLERS DR; SETTLERS DR ; Near; 7 M,3/4/2020 10:08:30 AM,,
45523,16-184253,1471952640000,2016,8,23,11,44,0,Tuesday,547302.94374,4808629.06648,-80.415577,43.429071,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MORRISON RD; GRAND RIVER BLVD ; 50 M,3/4/2020 10:08:29 AM,,
45524,16-184561,1471977360000,2016,8,23,18,36,0,Tuesday,542959.8233,4809039.63831,-80.469201,43.433029,At intersection,2,P.D. only,Within intersection,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CARWOOD AVE; CAYLEY CRT,3/4/2020 10:08:28 AM,,
45526,16-185196,1472025900000,2016,8,24,8,5,0,Wednesday,542606.4461,4815936.66811,-80.473028,43.495149999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,KESTREL ST; KESTREL ST; Near,3/4/2020 10:08:27 AM,,
45527,16-185342,1472055300000,2016,8,24,16,15,0,Wednesday,541359.9573,4808642.31089,-80.488998,43.429542,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,HOMER WATSON BLVD; HOFFMAN ST; Near,3/4/2020 10:08:26 AM,,
45528,16-185369,1472064000000,2016,8,24,18,40,0,Wednesday,540932.34582,4810351.08178,-80.494153,43.444950999999996,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,QUEEN ST S; MITCHELL ST ; Near; 10 M,3/4/2020 10:08:26 AM,,
45529,16-185374,1472059800000,2016,8,24,17,30,0,Wednesday,542291.72329,4806904.2508,-80.477621,43.41384,Intersection related,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,STRASBURG RD; STRASBURG RD; At,3/4/2020 10:08:25 AM,,
45530,16-185550,1472050800000,2016,8,24,15,0,0,Wednesday,541389.8694,4808627.15836,-80.48863,43.429404,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,HOMER WATSON BLVD; HOFFMAN ST; 30 M,3/4/2020 10:08:24 AM,,
45531,16-185826,1472069700000,2016,8,24,20,15,0,Wednesday,539778.16609,4809293.65383,-80.508493,43.435491999999996,Non intersection,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HEARTH CRES; HEARTH CRES; Near,3/4/2020 10:08:24 AM,,
45532,16-186144,1472143920000,2016,8,25,16,52,0,Thursday,543072.30174,4805496.59941,-80.468091,43.401120999999996,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,TRILLIUM DR; STRASBURG RD,3/4/2020 10:08:23 AM,,
45533,16-186344,1472160300000,2016,8,25,21,25,0,Thursday,544816.93171,4809775.44639,-80.446196,43.439546,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,"Daylight, artificial","02 - Daylight, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FRANKLIN ST N; TRAFALGAR AVE,3/4/2020 10:08:22 AM,,
45534,16-186546,1472192340000,2016,8,26,6,19,0,Friday,540149.85342,4811583.82075,-80.503732,43.456092999999996,Non intersection,1,Non-fatal injury,Not on roadway - left side,unknown,unknown,SMV other,Unknown,"Dawn, artificial","04 - Dawn, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SHANLEY ST ; MOORE AVE ; Near; 70 M,3/4/2020 10:08:21 AM,,
45535,16-186578,1472197440000,2016,8,26,7,44,0,Friday,537334.08908,4807490.28391,-80.538815,43.41938,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,WESTHEIGHTS DR; DRIFTWOOD DR; 10.2 M,3/7/2019 1:21:49 PM,,
45536,16-186986,1472230620000,2016,8,26,16,57,0,Friday,538882.7075,4807915.73034,-80.519655,43.423131999999995,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MCGARRY DR; MCGARRY DR ; At; 2 M,3/4/2020 10:08:20 AM,,
45537,16-187005,1472231100000,2016,8,26,17,5,0,Friday,545147.27616,4807123.44691,-80.44233299999999,43.415647,At intersection,2,P.D. only,Within intersection,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,WILSON AVE; GOODRICH DR,3/4/2020 10:08:20 AM,,
45538,16-187478,1472283900000,2016,8,27,7,45,0,Saturday,542944.40149,4811339.69613,-80.469211,43.453739999999996,At intersection,2,P.D. only,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,KRUG ST; DUMFRIES AVE,3/4/2020 10:08:19 AM,,
45539,16-187716,1472297400000,2016,8,27,11,30,0,Saturday,545016.60116,4804263.4423,-80.444183,43.389903,At/near private drive,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ANVIL ST ; ANVIL ST ; At; 1 M,3/4/2020 10:08:19 AM,,
45540,16-189088,1472410800000,2016,8,28,19,0,0,Sunday,544031.56487,4809096.60777,-80.455955,43.433479999999996,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SECOND AVE; SECOND AVE; Near,3/4/2020 10:08:18 AM,,
45541,16-189307,1472483700000,2016,8,29,15,15,0,Monday,545272.67214,4812121.3001,-80.44037,43.46064,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,LORRAINE AVE; LORRAINE AVE ; At; 10 M,3/4/2020 10:08:17 AM,,
45542,16-189344,1472485500000,2016,8,29,15,45,0,Monday,544311.01176,4809866.85936,-80.45244,43.440399,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,KENNETH AVE; KENNETH AVE ; Near,3/4/2020 10:08:17 AM,,
45543,16-189394,1472497620000,2016,8,29,19,7,0,Monday,540173.48747,4809413.44737,-80.5036,43.43655,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,BELMONT AVE E; QUEENS BLVD,3/4/2020 10:08:16 AM,,
45544,16-189448,1472488500000,2016,8,29,16,35,0,Monday,541690.74913,4811511.17458,-80.484692,43.455355,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,True,False,False,Clear,,False,QUEEN ST N; ELLEN ST E,3/4/2020 10:08:15 AM,,
45545,16-189859,1472508000000,2016,8,29,22,0,0,Monday,542071.67844,4804227.32639,-80.48054499999999,43.389748999999995,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,PARKVALE DR; PARKVALE DR ; Near,3/4/2020 10:04:29 AM,,
